Sample_ID,Date_BC_AD_Median,MDS_C1,MDS_C2,x,y
VK496.SG,750,-0.02367,-0.0016,5038923.843267591,3958339.3779785642
VK498.SG,750,-0.02522,-0.00556,5038923.843267591,3958339.3779785642
VK504.SG,750,-0.02575,7.8e-4,5038923.843267591,3958339.3779785642
VK505.SG,750,-0.02313,-0.00388,5038923.843267591,3958339.3779785642
VK508.SG,750,-0.02598,-0.00327,5038923.843267591,3958339.3779785642
VK509.SG,750,-0.02116,-4.5e-4,5038923.843267591,3958339.3779785642
VK510.SG,750,-0.02577,4.3e-4,5038923.843267591,3958339.3779785642
VK511.SG,750,-0.02472,-0.00593,5038923.843267591,3958339.3779785642
VK512.SG,750,-0.02514,-0.00272,5038923.843267591,3958339.3779785642
VK549.SG,750,-0.02255,-0.00334,5038923.843267591,3958339.3779785642
VK550.SG,750,-0.02272,-0.00125,5038923.843267591,3958339.3779785642
VK551.SG,750,-0.02765,-0.00102,5038923.843267591,3958339.3779785642
VK552.SG,750,-0.02509,-0.00121,5038923.843267591,3958339.3779785642
VK553.SG,750,-0.02254,-7.3e-4,5038923.843267591,3958339.3779785642
VK555.SG,750,-0.02431,-0.00117,5038923.843267591,3958339.3779785642
VK329.SG,764,-0.01213,-0.00583,4242266.183119911,3581237.985723631
VK301.SG,765,-0.01884,-0.00406,4359637.124811383,3591851.7100122944
VK545.SG,765,-0.01937,-0.00829,3247702.8929008436,3480254.7792516514
I7672,798,-0.00105,0.00427,3682620.37372218,2130057.072663539
I7673,798,0.00341,-0.00175,3682620.37372218,2130057.072663539
I7675,798,0.00448,0.00269,3682620.37372218,2130057.072663539
I7676,798,0.00167,-3e-4,3682620.37372218,2130057.072663539
VK319.SG,800,-0.01254,-0.00436,4359637.124811383,3591851.7100122944
I0161.SG,804,-0.01703,-0.00268,3650139.103392884,3264211.953749321
VK325.SG,812,-0.02357,-7.3e-4,4242266.183119911,3581237.985723631
VK350.SG,820,-0.00816,-0.00291,4732127.109218915,3755839.0985091226
VK507.SG,833,-0.02309,-0.00287,5038923.843267591,3958339.3779785642
VK554.SG,833,-0.02858,-0.0026,5038923.843267591,3958339.3779785642
VK208.SG,838,-0.02214,-0.00823,3562090.760325268,4074928.121571094
VK349.SG,841,-0.01724,-0.00573,4717194.349238494,3723943.717160426
COR002,846,0.02673,0.00452,4217885.650362928,1936631.3107419945
VK328.SG,846,-0.01697,-0.00457,4242266.183119911,3581237.985723631
VK215.SG,850,-0.02744,-0.00228,4454250.93929275,3627032.4927541194
VK289.SG,850,-0.02477,-0.00468,4365390.139219601,3521795.2471854934
VK291.SG,850,-0.02411,-6.2e-4,4365390.139219601,3521795.2471854934
VK392.SG,850,-0.02181,-9e-4,4203213.1528751515,4054985.7299581706
VK417.SG,850,-0.02621,-0.00356,4352548.355836411,4140065.9227633975
VK543.SG,850,-0.02081,-0.00492,3005240.417630653,3562546.4898671983
VK544.SG,850,-0.02243,-0.00404,3247018.924353453,3486143.4270971455
VK546.SG,850,-0.02773,-0.00791,3245762.785170594,3480700.591581861
VK548.SG,850,-0.02193,-0.00462,4382203.038715986,4482362.907363502
VK65.SG,850,-0.01038,-0.00187,4451274.97385123,3642530.991458519
VK69.SG,850,-0.02144,-0.00757,4451274.97385123,3642530.991458519
VK70.SG,850,-0.02086,-0.00509,4451274.97385123,3642530.991458519
VK71.SG,850,-0.0228,-0.00423,4451274.97385123,3642530.991458519
R1283.SG,852,0.01129,-0.01369,4526858.769943044,2091458.092127263
VK355.SG,852,-0.01353,-0.00574,4717623.101146509,3704532.604408309
VK442.SG,852,-0.00694,-0.00611,4717769.231067817,3719077.0812734743
VK444.SG,852,-0.01014,-0.0069,4717769.231067817,3719077.0812734743
VK336.SG,858,-0.00766,-0.00637,4731816.885470298,3764084.805732785
VK358.SG,858,-0.02208,-0.0014,4731816.885470298,3764084.805732785
VK332.SG,865,-0.01554,-0.00538,4717769.231067817,3719077.0812734743
VK247.SG,875,-0.01531,-0.0077,4443971.101858043,3612269.838885204
VK294.SG,875,-0.02105,-0.0025,4399913.5080384165,3606838.583144167
VK300.SG,875,-0.0237,-0.00589,4333503.006242893,3649566.2239931165
VK312.SG,875,-0.02138,-0.00529,4354888.308675039,3549527.542856794
VK313.SG,875,-0.01985,-0.00442,4354888.308675039,3549527.542856794
VK314.SG,875,-0.00747,-0.00869,4354888.308675039,3549527.542856794
VK315.SG,875,-0.01892,-0.00762,4399913.5080384165,3606838.583144167
VK340.SG,875,-0.02476,-0.00519,4333503.006242893,3649566.2239931165
VK369.SG,875,-0.00976,-0.00553,4399913.5080384165,3606838.583144167
VK383.SG,875,0.0021,-0.00942,4333503.006242893,3649566.2239931165
VK384.SG,875,-0.02162,-0.00311,4333503.006242893,3649566.2239931165
VK385.SG,875,-0.01324,-0.00173,4443971.101858043,3612269.838885204
VK84.SG,875,-0.0096,-0.00766,4333503.006242893,3649566.2239931165
VK87.SG,875,-0.01059,-0.00676,4333503.006242893,3649566.2239931165
VK90.SG,875,-0.00464,-0.00541,4443971.101858043,3612269.838885204
VK92.SG,875,-0.02631,-0.00852,4443971.101858043,3612269.838885204
VK371.SG,885,-0.02526,-0.00118,4341865.675141654,3599525.112127727
VK337.SG,886,-0.01666,-0.00352,4725898.898754706,3726859.22219879
DA243.SG,900,-0.01317,-0.03268,6848380.962136621,2881078.933486484
VK170.SG,900,-0.02117,-0.00251,3367646.605462307,3538673.2150222356
VK221.SG,900,-0.02508,-0.00452,5544449.907988044,4294699.2483954
VK298.SG,900,-0.02467,-0.00403,4361110.848548894,3638600.519434343
VK415.SG,900,-0.02491,-0.00361,4355942.256297589,4132316.8952194443
VK420.SG,900,-0.02322,-0.00343,4381076.36610478,4189286.3492081175
VK448.SG,900,-0.01272,-0.00584,4368515.787935489,4189111.475072949
R59.SG,905,0.01045,-0.01693,4578834.28266425,2070338.5243386105
R60.SG,905,0.00644,-0.01873,4578834.28266425,2070338.5243386105
VK333.SG,907,-0.01046,-0.00705,4717756.97773474,3737184.5650724526
I10895,923,0.00255,-0.00448,3729377.5489005377,2133234.633072298
VK205.SG,930,-0.01498,-0.00427,3589870.862509503,4046741.7642719178
VK326.SG,930,-0.01062,-0.00819,4242266.183119911,3581237.985723631
vik_stg026.SG,935,-0.02342,2e-5,4756988.478377086,4081112.935893743
VK143.SG,940,-0.02108,-0.0054,3547125.1334568374,3243209.6330572707
VK144.SG,940,-0.01935,-0.00941,3547125.1334568374,3243209.6330572707
VK145.SG,940,-0.01715,-0.007,3547125.1334568374,3243209.6330572707
VK146.SG,940,-0.00596,-0.00795,3547125.1334568374,3243209.6330572707
VK147.SG,940,-0.02106,-0.00352,3547125.1334568374,3243209.6330572707
VK148.SG,940,-0.02359,-0.00366,3547125.1334568374,3243209.6330572707
VK150.SG,940,-0.01225,-0.00539,3547125.1334568374,3243209.6330572707
VK151.SG,940,-0.02683,-0.00586,3547125.1334568374,3243209.6330572707
VK165.SG,940,-0.02446,-0.00267,3547125.1334568374,3243209.6330572707
VK166.SG,940,-0.01657,-0.00188,3547125.1334568374,3243209.6330572707
VK167.SG,940,-0.0229,-0.006,3547125.1334568374,3243209.6330572707
VK168.SG,940,-0.01983,-0.00166,3547125.1334568374,3243209.6330572707
VK172.SG,940,-0.02361,-0.00401,3547125.1334568374,3243209.6330572707
VK173.SG,940,-0.01634,-0.00662,3547125.1334568374,3243209.6330572707
VK174.SG,940,-0.02393,-0.00637,3547125.1334568374,3243209.6330572707
VK175.SG,940,-0.02445,-0.00174,3547125.1334568374,3243209.6330572707
VK176.SG,940,-0.02321,-0.00386,3547125.1334568374,3243209.6330572707
VK177.SG,940,-0.01391,-0.00706,3547125.1334568374,3243209.6330572707
VK178.SG,940,-0.01782,-0.00732,3547125.1334568374,3243209.6330572707
I10851_published,948,0.00383,1.2e-4,3729377.5489005377,2133234.633072298
DA142.SG,950,-0.03151,-0.02769,6489677.284949636,3127490.300527262
I7427_published,950,0.00841,-0.01784,3111377.7966772756,1675338.8773691244
I12221_published,950,0.00819,-0.01342,4247808.918428717,1788452.7217285687
VK134.SG,950,-0.02158,-0.00127,4341865.675141654,3599525.112127727
VK138.SG,950,-0.01381,-0.00758,4341865.675141654,3599525.112127727
VK139.SG,950,-0.02335,-0.00407,4341865.675141654,3599525.112127727
VK141.SG,950,-0.02227,-0.00609,4341865.675141654,3599525.112127727
VK202.SG,950,-0.01959,-0.00401,3561887.7328390954,4075080.2475832887
VK204.SG,950,-0.02196,-0.0048,3589870.862509503,4046741.7642719178
VK265.SG,950,-0.00748,-0.00739,4558807.388468492,3792917.6268244665
VK266.SG,950,-0.01217,-0.0095,4558807.388468492,3792917.6268244665
VK267.SG,950,-0.01746,-0.00967,4558807.388468492,3792917.6268244665
VK268.SG,950,-0.01708,-0.00919,4558807.388468492,3792917.6268244665
VK269.SG,950,-0.01921,-0.01079,4558807.388468492,3792917.6268244665
VK270.SG,950,-0.0156,-0.01436,4558807.388468492,3792917.6268244665
VK274.SG,950,-0.01936,-0.00627,4371118.53975529,3527417.928559938
VK275.SG,950,-0.02061,-0.00661,4371118.53975529,3527417.928559938
VK276.SG,950,-0.00791,-0.00766,4371118.53975529,3527417.928559938
VK278.SG,950,-0.01133,-0.00904,4341865.675141654,3599525.112127727
VK279.SG,950,-0.02086,-0.00469,4341865.675141654,3599525.112127727
VK280.SG,950,-0.0178,-0.00153,4341865.675141654,3599525.112127727
VK281.SG,950,-0.0225,-0.00228,4445420.931865893,3559987.51431078
VK282.SG,950,-0.01683,-0.00433,4374187.322324258,3539693.8277703407
VK284.SG,950,-0.02409,-0.00375,4455779.279720817,3618171.5400120784
VK285.SG,950,-0.01946,-0.00801,4371118.53975529,3527417.928559938
VK286.SG,950,-0.00536,-0.00954,4367240.754365314,3529603.381989384
VK287.SG,950,-0.02056,-0.00489,4371118.53975529,3527417.928559938
VK288.SG,950,-0.01946,-0.00448,4367240.754365314,3529603.381989384
VK290.SG,950,-0.02043,-0.00471,4368501.8659323035,3531841.8704580315
VK292.SG,950,-0.02013,-0.00491,4367240.754365314,3529603.381989384
VK295.SG,950,-0.0197,-0.0011,4349445.964688851,3600678.9077169676
VK316.SG,950,-0.02112,-0.00139,4349445.964688851,3600678.9077169676
VK317.SG,950,-0.00747,-0.00389,4371118.53975529,3527417.928559938
VK320.SG,950,-0.01896,-0.00268,4367240.754365314,3529603.381989384
VK323.SG,950,-0.02398,-0.00521,4242266.183119911,3581237.985723631
VK335.SG,950,-0.02149,-0.00527,4731987.292428677,3755378.6541655576
VK338.SG,950,-0.02322,-4.8e-4,4367240.754365314,3529603.381989384
VK342.SG,950,-0.02694,-2.6e-4,4725641.787040357,3723034.3106511342
VK343.SG,950,-0.02394,-0.00144,4727877.470437641,3735315.468825103
VK344.SG,950,-0.01998,-0.00949,4717070.492390713,3709177.8184637893
VK345.SG,950,-0.00417,-0.00545,4732127.109218915,3755839.0985091226
VK346.SG,950,-0.01153,-0.00853,4731987.292428677,3755378.6541655576
VK348.SG,950,-0.02388,-0.00408,4730482.824330079,3772122.1521919817
VK352.SG,950,-0.02239,-0.00505,4731635.816363114,3754562.8611102663
VK361.SG,950,-0.01989,-0.00161,4367240.754365314,3529603.381989384
VK362.SG,950,-0.01156,-0.00723,4367240.754365314,3529603.381989384
VK363.SG,950,-0.00918,-0.00625,4367240.754365314,3529603.381989384
VK364.SG,950,-0.02257,-0.00318,4367240.754365314,3529603.381989384
VK365.SG,950,-0.00479,-0.00323,4367240.754365314,3529603.381989384
VK366.SG,950,-0.02122,-0.00406,4367240.754365314,3529603.381989384
VK367.SG,950,-0.02451,-0.00246,4367240.754365314,3529603.381989384
VK368.SG,950,-0.01771,-0.00621,4367240.754365314,3529603.381989384
VK370.SG,950,-0.0211,-0.00371,4341865.675141654,3599525.112127727
VK372.SG,950,-0.02234,7.1e-4,4341865.675141654,3599525.112127727
VK373.SG,950,-0.01866,-0.00326,4341865.675141654,3599525.112127727
VK380.SG,950,-0.02554,-0.00633,4743458.18151715,3825266.063008316
VK386.SG,950,-0.02142,-0.00148,4271167.693127929,4332393.688742091
VK389.SG,950,-0.02523,-0.00425,4298680.564091518,4013307.029901659
VK393.SG,950,-0.02327,-0.00374,4375548.710376055,4193647.98003157
VK394.SG,950,-0.02492,-0.00435,4393400.095501832,4228379.552924319
VK422.SG,950,-0.02132,-0.00316,4393400.095501832,4228379.552924319
VK443.SG,950,-0.02587,-0.00294,4743458.18151715,3825266.063008316
VK445.SG,950,-0.02218,-0.00555,4445169.501426686,3614528.8689693576
VK446.SG,950,-0.02688,-0.00631,4341865.675141654,3599525.112127727
VK516.SG,950,-0.02651,-3.2e-4,4308568.58847409,4510681.083339895
VK533.SG,950,-0.0255,-0.0017,4731816.885470298,3764084.805732785
VK94.SG,950,-0.0176,-0.00729,4445169.501426686,3614528.8689693576
vik_grt035.SG,962,-0.01937,-0.00421,4756988.478377086,4081112.935893743
VK232.SG,975,-0.02056,-0.00679,4815016.722528784,3865094.303723678
VK251.SG,975,-0.02501,-0.00311,4815016.722528784,3865094.303723678
VK428.SG,975,-0.01974,-0.00467,4813503.527241146,3832410.8719426263
VK429.SG,975,-0.01766,-0.00531,4813503.527241146,3832410.8719426263
VK430.SG,975,-0.0207,-0.00344,4813503.527241146,3832410.8719426263
VK431.SG,975,-0.0102,-0.00474,4813503.527241146,3832410.8719426263
VK432.SG,975,-0.03645,0.00376,4813503.527241146,3832410.8719426263
VK433.SG,975,-0.0222,-0.00321,4813503.527241146,3832410.8719426263
VK434.SG,975,-0.03581,0.00503,4813503.527241146,3832410.8719426263
VK435.SG,975,-0.01328,-0.00277,4813503.527241146,3832410.8719426263
VK438.SG,975,-0.0274,-0.00155,4813503.527241146,3832410.8719426263
VK439.SG,975,-0.03742,0.00367,4813503.527241146,3832410.8719426263
VK440.SG,975,-0.02729,4.9e-4,4813503.527241146,3832410.8719426263
VK441.SG,975,-0.0279,-0.00647,4813503.527241146,3832410.8719426263
VK450.SG,975,-0.0092,-0.00875,4815016.722528784,3865094.303723678
VK452.SG,975,-0.03084,-0.00106,4815016.722528784,3865094.303723678
VK453.SG,975,-0.02434,6.3e-4,4815016.722528784,3865094.303723678
VK454.SG,975,-0.01888,-0.00622,4815016.722528784,3865094.303723678
VK455.SG,975,-0.02541,-0.00298,4813503.527241146,3832410.8719426263
VK456.SG,975,-0.0228,-0.0041,4813503.527241146,3832410.8719426263
VK457.SG,975,-0.02866,-0.00503,4813503.527241146,3832410.8719426263
VK458.SG,975,-0.03342,0.00221,4813503.527241146,3832410.8719426263
VK459.SG,975,-0.02561,-0.00164,4813503.527241146,3832410.8719426263
VK460.SG,975,-0.02146,-0.0039,4813503.527241146,3832410.8719426263
VK461.SG,975,-0.02813,-0.00149,4813503.527241146,3832410.8719426263
VK462.SG,975,-0.03025,0.00415,4813503.527241146,3832410.8719426263
VK463.SG,975,-0.03382,6.6e-4,4813503.527241146,3832410.8719426263
VK464.SG,975,-0.03373,5.5e-4,4813503.527241146,3832410.8719426263
VK468.SG,975,-0.01657,-0.00891,4815016.722528784,3865094.303723678
VK469.SG,975,-0.02085,-0.00344,4815016.722528784,3865094.303723678
VK471.SG,975,-0.03118,-8.9e-4,4815016.722528784,3865094.303723678
VK472.SG,975,-0.03354,0.00487,4815016.722528784,3865094.303723678
VK473.SG,975,-0.02154,-0.00476,4815016.722528784,3865094.303723678
VK474.SG,975,-0.02255,-0.00294,4815016.722528784,3865094.303723678
VK475.SG,975,-0.02977,0.00293,4815016.722528784,3865094.303723678
VK476.SG,975,-0.0134,-0.01116,4815016.722528784,3865094.303723678
VK477.SG,975,-0.01251,-0.00886,4815016.722528784,3865094.303723678
VK478.SG,975,-0.03495,0.00192,4815016.722528784,3865094.303723678
VK479.SG,975,-0.02277,-0.0048,4815016.722528784,3865094.303723678
VK48.SG,975,-0.02371,-0.00483,4815016.722528784,3865094.303723678
VK50.SG,975,-0.02443,0.0012,4815016.722528784,3865094.303723678
VK51.SG,975,-0.03031,-0.00351,4815016.722528784,3865094.303723678
VK53.SG,975,-0.01779,-0.0046,4815016.722528784,3865094.303723678
VK56.SG,975,-0.03355,-0.00257,4813503.527241146,3832410.8719426263
VK57.SG,975,-0.00797,-0.00449,4813503.527241146,3832410.8719426263
VK58.SG,975,-0.02008,-0.00318,4813503.527241146,3832410.8719426263
VK60.SG,975,-0.03042,0.00252,4813503.527241146,3832410.8719426263
VK63.SG,975,-0.0159,-0.00481,4813503.527241146,3832410.8719426263
VK64.SG,975,-0.02456,-6.6e-4,4813503.527241146,3832410.8719426263
VK327.SG,981,-0.01949,-0.00457,4242266.183119911,3581237.985723631
R63.SG,990,0.00147,-0.00238,4578834.28266425,2070338.5243386105
vik_84001.SG,997,-0.02196,-0.0036,4756988.478377086,4081112.935893743
VK256.SG,998,-0.02262,-0.00687,3444315.402092209,3136972.6262465096
VK257.SG,998,-0.01921,-0.00164,3444315.402092209,3136972.6262465096
VK258.SG,998,-0.02236,-0.00698,3444315.402092209,3136972.6262465096
VK259.SG,998,-0.02261,-0.00724,3444315.402092209,3136972.6262465096
VK260.SG,998,-0.0175,-0.00639,3444315.402092209,3136972.6262465096
VK261.SG,998,-0.01456,-0.00627,3444315.402092209,3136972.6262465096
VK262.SG,998,-0.01806,-0.00811,3444315.402092209,3136972.6262465096
VK263.SG,998,-0.02261,-0.00676,3444315.402092209,3136972.6262465096
VK264.SG,998,-0.01757,-0.00496,3444315.402092209,3136972.6262465096
VK449.SG,998,-0.02217,-0.00525,3444315.402092209,3136972.6262465096
I7500,1000,0.01197,-0.01431,3112674.4565661866,1621010.380298819
I10892,1000,0.00537,-0.0019,3729377.5489005377,2133234.633072298
VK108.SG,1000,-0.02241,-0.00505,4513589.846452073,3608007.191074271
VK154.SG,1000,-0.02487,-0.00111,4920935.167489943,3324676.6790209985
VK156.SG,1000,-0.02526,-0.00306,4920935.167489943,3324676.6790209985
VK157.SG,1000,-0.02575,-0.00182,4920935.167489943,3324676.6790209985
VK158.SG,1000,-0.02469,-0.00395,5398747.163903006,3995944.6011896
VK159.SG,1000,-0.02602,-0.00356,5398747.163903006,3995944.6011896
VK217.SG,1000,-0.02356,-0.00616,4513589.846452073,3608007.191074271
VK219.SG,1000,-0.01772,-0.0057,5544449.907988044,4294699.2483954
VK223.SG,1000,-0.02524,-0.00393,5703670.76508178,3731335.5191083485
VK224.SG,1000,-0.02709,-0.00499,5703670.76508178,3731335.5191083485
VK254.SG,1000,-0.01285,-0.01329,5703670.76508178,3731335.5191083485
VK255.SG,1000,-0.01781,-0.00989,5703670.76508178,3731335.5191083485
VK272.SG,1000,-0.02175,-0.00749,5703670.76508178,3731335.5191083485
VK273.SG,1000,-0.02195,-0.00651,5703670.76508178,3731335.5191083485
VK387.SG,1000,-0.02472,-0.00854,4344835.417936464,4134456.058778758
VK414.SG,1000,-0.02447,-0.00615,4236512.009847846,4309706.223527404
VK466.SG,1000,-0.02581,-0.00189,5703670.76508178,3731335.5191083485
VK494.SG,1000,-0.0302,7.6e-4,5147408.567435474,3129681.2918707146
VK171.SG,1003,-0.02001,-0.00663,3379887.0016872548,3447338.1581051038
VK354.SG,1008,-0.02609,-0.0023,4725641.787040357,3723034.3106511342
I12516,1011,0.00791,-0.00713,3511792.1385998363,1981277.328515466
R1285.SG,1013,0.01085,-0.0115,4526858.769943044,2091458.092127263
VK322.SG,1013,-0.01364,-0.00905,4242266.183119911,3581237.985723631
VK324.SG,1013,-0.01769,-0.00571,4242266.183119911,3581237.985723631
vik_stg021.SG,1020,-0.02044,-0.00431,4756988.478377086,4081112.935893743
VK207.SG,1020,-0.01919,-0.00592,3562090.760325268,4074928.121571094
I10852_published,1026,0.00483,-0.00148,3729377.5489005377,2133234.633072298
VK212.SG,1026,-0.02489,-0.00405,4603588.3147793375,3316089.9879575567
VK330.SG,1033,-0.00893,-0.00777,4242266.183119911,3581237.985723631
VK334.SG,1043,-0.02587,-0.00499,4731816.885470298,3764084.805732785
VK353.SG,1043,-0.01392,-0.00483,4717769.231067817,3719077.0812734743
I7497,1050,0.00896,-0.01078,3213799.515552506,1727506.8364804657
I7499,1050,0.01206,-0.01389,3213799.515552506,1727506.8364804657
I7498,1050,0.00722,-0.00596,3213799.515552506,1727506.8364804657
vik_84005.SG,1050,-0.02877,-0.00176,4756988.478377086,4081112.935893743
vik_97002.SG,1050,-0.01508,-0.00608,4756988.478377086,4081112.935893743
vik_97026.SG,1050,-0.02176,-0.00271,4756988.478377086,4081112.935893743
vik_97029.SG,1050,-0.02298,-0.00308,4756988.478377086,4081112.935893743
vik_gtm021.SG,1050,-0.02702,-0.00495,4756988.478377086,4081112.935893743
vik_gtm127.SG,1050,-0.01805,-0.00563,4756988.478377086,4081112.935893743
vik_KAL006.SG,1050,-0.03649,1.7e-4,4756988.478377086,4081112.935893743
vik_kal009.SG,1050,-0.03301,0.00553,4756988.478377086,4081112.935893743
vik_kls001.SG,1050,-0.02182,-0.00652,4756988.478377086,4081112.935893743
vik_nuf002.SG,1050,-0.022,-0.0031,4756988.478377086,4081112.935893743
vik_stg020.SG,1050,-0.03023,-0.00696,4756988.478377086,4081112.935893743
vik_urm045.SG,1050,-0.02442,-0.00303,4756988.478377086,4081112.935893743
VK14.SG,1050,-0.02135,-0.00334,5544449.907988044,4294699.2483954
VK15.SG,1050,-0.01876,-0.00419,5544449.907988044,4294699.2483954
VK16.SG,1050,-0.02226,-0.00297,5544449.907988044,4294699.2483954
VK17.SG,1050,-0.02658,-0.00349,5544449.907988044,4294699.2483954
VK18.SG,1050,-0.02686,-0.00229,5544449.907988044,4294699.2483954
VK19.SG,1050,-0.02178,-0.00716,5544449.907988044,4294699.2483954
VK20.SG,1050,-0.02539,-5e-4,5544449.907988044,4294699.2483954
VK218.SG,1050,-0.01646,-0.00831,5544449.907988044,4294699.2483954
VK21.SG,1050,-0.02742,-0.0065,5544449.907988044,4294699.2483954
VK220.SG,1050,-0.02328,9.5e-4,5544449.907988044,4294699.2483954
VK22.SG,1050,-0.02298,-0.00755,5544449.907988044,4294699.2483954
VK23.SG,1050,-0.0234,-0.00295,5544449.907988044,4294699.2483954
VK24.SG,1050,-0.02032,-0.00717,3427870.9780484415,4385754.6951215705
VK29.SG,1050,-0.02178,-0.00423,4534791.715001539,3925325.4453386227
VK303.SG,1050,-0.02268,3.1e-4,4534791.715001539,3925325.4453386227
VK306.SG,1050,-0.02319,-0.00342,4534791.715001539,3925325.4453386227
VK308.SG,1050,-0.02025,-0.00214,4534791.715001539,3925325.4453386227
